trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.6, 'e': 0.8042081777407682}",20,0,-42.80919510855817,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
369,False,"{'a': 0.6, 'e': 0.8035061420233601}",20,0,-87.20731904858955,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
370,False,"{'a': 0.6, 'e': 0.8028019090719221}",20,0,-37.43194704730973,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
371,False,"{'a': 0.6, 'e': 0.8020954744872564}",25,0,-227.46089069565525,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 5}",0
372,False,"{'a': 0.6, 'e': 0.801386833881842}",25,0,-51.499932088197426,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
373,False,"{'a': 0.6, 'e': 0.8006759828800503}",20,0,11.086231647706759,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
374,False,"{'a': 0.6, 'e': 0.7999629171183626}",25,0,-59.326334203806525,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
375,False,"{'a': 0.6, 'e': 0.7992476322455896}",25,0,-2.840050796615748,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
376,False,"{'a': 0.6, 'e': 0.7985301239230918}",25,0,-92.77194427452376,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
377,False,"{'a': 0.6, 'e': 0.7978103878250015}",35,0,-102.35413514757552,"{0: 23, 1: 2, 2: 8, 3: 2, 4: 0}",0
378,False,"{'a': 0.6, 'e': 0.7970884196384472}",20,10,-49.586007259950556,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
379,False,"{'a': 0.6, 'e': 0.7963642150637783}",20,0,-58.06032466564079,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
380,False,"{'a': 0.6, 'e': 0.7956377698147925}",30,0,-116.5500960442072,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
381,False,"{'a': 0.6, 'e': 0.7949090796189638}",25,0,-165.0686304565419,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
382,False,"{'a': 0.6, 'e': 0.7941781402176731}",30,0,4.8112797216745005,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
383,False,"{'a': 0.6, 'e': 0.7934449473664393}",20,0,-127.75714641346107,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
384,False,"{'a': 0.6, 'e': 0.7927094968351528}",30,7,-129.62494673740164,"{0: 13, 1: 3, 2: 5, 3: 0, 4: 2}",1
385,False,"{'a': 0.6, 'e': 0.7919717844083102}",25,0,-48.6640979049792,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
386,False,"{'a': 0.6, 'e': 0.7912318058852508}",20,0,-57.057230036260314,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
387,False,"{'a': 0.6, 'e': 0.7904895570803945}",25,7,-2.1153255619948235,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
388,False,"{'a': 0.6, 'e': 0.7897450338234814}",25,0,-38.635076495645215,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
389,False,"{'a': 0.6, 'e': 0.7889982319598128}",20,0,-112.439649627557,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
390,False,"{'a': 0.6, 'e': 0.7882491473504946}",25,6,-13.113781065307201,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
391,False,"{'a': 0.6, 'e': 0.7874977758726809}",25,7,-75.62774702386201,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
392,False,"{'a': 0.6, 'e': 0.7867441134198206}",20,0,-55.455532570151135,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
393,False,"{'a': 0.6, 'e': 0.785988155901905}",20,5,-26.806502162015814,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
394,False,"{'a': 0.6, 'e': 0.7852298992457166}",20,0,-101.64154700402906,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
395,False,"{'a': 0.6, 'e': 0.7844693393950808}",25,13,-30.53265606587231,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
396,False,"{'a': 0.6, 'e': 0.7837064723111177}",20,8,-15.383148638515934,"{0: 7, 1: 5, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.6, 'e': 0.7829412939724967}",25,6,-126.12153996690587,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 2}",1
398,False,"{'a': 0.6, 'e': 0.7821738003756918}",30,0,-88.07925931151061,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
399,False,"{'a': 0.6, 'e': 0.7814039875352401}",20,0,-36.13274535061886,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
400,False,"{'a': 0.6, 'e': 0.7806318514839994}",35,20,-71.56934777761431,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 1}",1
401,False,"{'a': 0.6, 'e': 0.7798573882734104}",20,0,-13.415711299473957,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
402,False,"{'a': 0.6, 'e': 0.7790805939737581}",25,0,-134.07036550413773,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
403,False,"{'a': 0.6, 'e': 0.7783014646744362}",20,0,-72.7469373273844,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
404,False,"{'a': 0.6, 'e': 0.7775199964842127}",25,0,-24.910532667298497,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
405,False,"{'a': 0.6, 'e': 0.7767361855314976}",25,0,-79.41422732706343,"{0: 13, 1: 7, 2: 4, 3: 1, 4: 0}",0
406,False,"{'a': 0.6, 'e': 0.7759500279646114}",35,0,-105.83931734088887,"{0: 27, 1: 3, 2: 2, 3: 1, 4: 2}",0
407,False,"{'a': 0.6, 'e': 0.7751615199520563}",20,4,-36.363165867246956,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
408,False,"{'a': 0.6, 'e': 0.7743706576827881}",20,0,-100.01727474096671,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
409,False,"{'a': 0.6, 'e': 0.7735774373664905}",25,0,-54.076719700212124,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
410,False,"{'a': 0.6, 'e': 0.7727818552338509}",20,10,-19.313785776080763,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
411,False,"{'a': 0.6, 'e': 0.7719839075368374}",20,3,-123.81972029574428,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 3}",1
412,False,"{'a': 0.6, 'e': 0.7711835905489782}",20,0,-90.57589222443386,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
413,False,"{'a': 0.6, 'e': 0.7703809005656422}",25,0,-191.39621880974872,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
414,False,"{'a': 0.6, 'e': 0.7695758339043216}",25,0,-202.99169334117417,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
415,False,"{'a': 0.6, 'e': 0.7687683869049156}",20,6,-20.33921150624612,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
416,False,"{'a': 0.6, 'e': 0.7679585559300165}",20,0,-66.72390230999189,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
417,False,"{'a': 0.6, 'e': 0.7671463373651972}",20,0,-171.9077221124441,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
418,False,"{'a': 0.6, 'e': 0.7663317276193001}",20,0,-45.48157360854148,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
419,False,"{'a': 0.6, 'e': 0.7655147231247285}",20,6,-128.25902453758619,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
420,False,"{'a': 0.6, 'e': 0.7646953203377381}",25,0,-57.647984322550926,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
421,False,"{'a': 0.6, 'e': 0.7638735157387329}",20,0,-70.03487613169577,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
422,False,"{'a': 0.6, 'e': 0.763049305832559}",20,16,6.200534720674845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.6, 'e': 0.7622226871488044}",25,11,-45.292994865915446,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
424,False,"{'a': 0.6, 'e': 0.7613936562420965}",20,3,-50.102992847632294,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
425,False,"{'a': 0.6, 'e': 0.7605622096924047}",35,0,-36.65084760925939,"{0: 27, 1: 2, 2: 6, 3: 0, 4: 0}",0
426,False,"{'a': 0.6, 'e': 0.7597283441053418}",20,0,-26.696263943450273,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
427,False,"{'a': 0.6, 'e': 0.7588920561124691}",20,0,-103.00507550992931,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
428,False,"{'a': 0.6, 'e': 0.7580533423716024}",20,0,3.4860919911080916,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
429,False,"{'a': 0.6, 'e': 0.75721219956712}",35,0,-203.1868072618152,"{0: 22, 1: 3, 2: 6, 3: 0, 4: 4}",0
430,False,"{'a': 0.6, 'e': 0.7563686244102719}",20,0,-38.27889817041087,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
431,False,"{'a': 0.6, 'e': 0.755522613639491}",25,0,-250.4742030382082,"{0: 9, 1: 6, 2: 5, 3: 1, 4: 4}",0
432,False,"{'a': 0.6, 'e': 0.7546741640207064}",20,0,-108.87374286018859,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
433,False,"{'a': 0.6, 'e': 0.7538232723476578}",30,0,-130.28015909136727,"{0: 18, 1: 5, 2: 3, 3: 3, 4: 1}",0
434,False,"{'a': 0.6, 'e': 0.7529699354422116}",30,0,-30.91751386801959,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
435,False,"{'a': 0.6, 'e': 0.7521141501546793}",25,0,-76.47514590457067,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
436,False,"{'a': 0.6, 'e': 0.7512559133641369}",20,0,-112.09117649103302,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
437,False,"{'a': 0.6, 'e': 0.7503952219787466}",25,0,-101.95562428797298,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
438,False,"{'a': 0.6, 'e': 0.7495320729360797}",25,0,-176.3286342449004,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
439,False,"{'a': 0.6, 'e': 0.7486664632034414}",25,0,-20.62547557977284,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
440,False,"{'a': 0.6, 'e': 0.7477983897781976}",30,0,-115.0998194519248,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",1
441,False,"{'a': 0.6, 'e': 0.7469278496881023}",20,0,-160.4587016362802,"{0: 8, 1: 3, 2: 5, 3: 3, 4: 1}",0
442,False,"{'a': 0.6, 'e': 0.7460548399916286}",20,0,-86.280840013463,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
443,False,"{'a': 0.6, 'e': 0.7451793577782994}",20,1,-81.37004713899985,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 1}",1
444,False,"{'a': 0.6, 'e': 0.7443014001690211}",20,0,-27.39681743355262,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
445,False,"{'a': 0.6, 'e': 0.7434209643164182}",25,0,-157.52536921793805,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
446,False,"{'a': 0.6, 'e': 0.7425380474051705}",25,11,-10.557634787811383,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
447,False,"{'a': 0.6, 'e': 0.7416526466523505}",25,0,-89.71552372467539,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
448,False,"{'a': 0.6, 'e': 0.7407647593077644}",20,2,-1.254817955059856,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 0.7398743826542932}",20,0,-76.90796723263205,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
450,False,"{'a': 0.6, 'e': 0.738981514008236}",20,2,-11.281098975601532,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
451,False,"{'a': 0.6, 'e': 0.7380861507196553}",25,0,-74.90032258044948,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",1
452,False,"{'a': 0.6, 'e': 0.7371882901727235}",30,0,-60.76072777730964,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
453,False,"{'a': 0.6, 'e': 0.736287929786071}",20,1,-57.43943311264937,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
454,False,"{'a': 0.6, 'e': 0.7353850670131372}",20,0,-128.61055021296835,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
455,False,"{'a': 0.6, 'e': 0.7344796993425206}",35,0,-91.41282822214123,"{0: 25, 1: 2, 2: 5, 3: 3, 4: 0}",0
456,False,"{'a': 0.6, 'e': 0.7335718242983336}",20,0,-105.79062456209284,"{0: 10, 1: 0, 2: 8, 3: 2, 4: 0}",0
457,False,"{'a': 0.6, 'e': 0.7326614394405563}",20,2,-94.72918726923903,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 2}",1
458,False,"{'a': 0.6, 'e': 0.7317485423653942}",20,0,-16.620206693913396,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
459,False,"{'a': 0.6, 'e': 0.7308331307056357}",35,14,-76.57707602249064,"{0: 11, 1: 7, 2: 2, 3: 0, 4: 1}",1
460,False,"{'a': 0.6, 'e': 0.7299152021310119}",35,0,-134.75602340996207,"{0: 20, 1: 6, 2: 7, 3: 1, 4: 1}",0
461,False,"{'a': 0.6, 'e': 0.7289947543485589}",20,0,-180.98705043673795,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
462,False,"{'a': 0.6, 'e': 0.7280717851029799}",35,4,-152.00131628849354,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 2}",1
463,False,"{'a': 0.6, 'e': 0.7271462921770111}",20,0,-84.87240664310819,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
464,False,"{'a': 0.6, 'e': 0.7262182733917872}",20,0,-166.50011279869778,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
465,False,"{'a': 0.6, 'e': 0.72528772660721}",30,0,-89.85017260109515,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
466,False,"{'a': 0.6, 'e': 0.7243546497223172}",20,0,-107.90863172068607,"{0: 9, 1: 7, 2: 2, 3: 1, 4: 1}",0
467,False,"{'a': 0.6, 'e': 0.7234190406756548}",25,0,-79.95774113674777,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
468,False,"{'a': 0.6, 'e': 0.7224808974456487}",20,4,-58.90568245452674,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
469,False,"{'a': 0.6, 'e': 0.7215402180509799}",20,0,-62.413237159030864,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
470,False,"{'a': 0.6, 'e': 0.7205970005509601}",20,0,-65.92160216355732,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
471,False,"{'a': 0.6, 'e': 0.7196512430459094}",20,0,-74.18164518319742,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
472,False,"{'a': 0.6, 'e': 0.7187029436775352}",20,0,-188.9319587693024,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
473,False,"{'a': 0.6, 'e': 0.717752100629313}",20,0,-86.82843993715896,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
474,False,"{'a': 0.6, 'e': 0.7167987121268687}",25,0,-166.84168612434505,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 4}",0
475,False,"{'a': 0.6, 'e': 0.7158427764383624}",25,0,-147.759863119275,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
476,False,"{'a': 0.6, 'e': 0.714884291874873}",25,9,-21.07620075088666,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
477,False,"{'a': 0.6, 'e': 0.7139232567907863}",20,0,-28.63852749146747,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
478,False,"{'a': 0.6, 'e': 0.7129596695841822}",20,0,-122.70775706171325,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
479,False,"{'a': 0.6, 'e': 0.711993528697225}",25,0,-60.38701649135834,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
480,False,"{'a': 0.6, 'e': 0.7110248326165549}",20,5,-58.78906041957882,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
481,False,"{'a': 0.6, 'e': 0.7100535798736807}",20,0,-64.89972641223237,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
482,False,"{'a': 0.6, 'e': 0.7090797690453738}",20,15,7.333650562209092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.6, 'e': 0.7081033987540648}",25,0,-175.04360024542729,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
484,False,"{'a': 0.6, 'e': 0.70712446766824}",35,0,-121.40287095845088,"{0: 27, 1: 1, 2: 3, 3: 2, 4: 2}",0
485,False,"{'a': 0.6, 'e': 0.7061429745028405}",25,8,-43.18089113938905,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
486,False,"{'a': 0.6, 'e': 0.7051589180196625}",20,0,-64.12977217385026,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
487,False,"{'a': 0.6, 'e': 0.7041722970277583}",20,0,-70.20758425504799,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
488,False,"{'a': 0.6, 'e': 0.7031831103838402}",25,0,-155.82508069683564,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
489,False,"{'a': 0.6, 'e': 0.7021913569926842}",25,0,-77.8637568472285,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0
490,False,"{'a': 0.6, 'e': 0.7011970358075361}",25,0,-47.91657305441127,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
491,False,"{'a': 0.6, 'e': 0.700200145830519}",20,0,-85.5808080209393,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
492,False,"{'a': 0.6, 'e': 0.6992006861130415}",20,0,-107.58036050529894,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
493,False,"{'a': 0.6, 'e': 0.6981986557562078}",25,0,-71.95377758607535,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
494,False,"{'a': 0.6, 'e': 0.6971940539112289}",20,11,-6.802617339017008,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
495,False,"{'a': 0.6, 'e': 0.6961868797798358}",25,17,-14.124624982363907,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
496,False,"{'a': 0.6, 'e': 0.6951771326146928}",20,0,-137.94868710520728,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
497,False,"{'a': 0.6, 'e': 0.6941648117198133}",20,0,-66.12462447668207,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
498,False,"{'a': 0.6, 'e': 0.6931499164509759}",20,1,-75.77372354896566,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
499,False,"{'a': 0.6, 'e': 0.6921324462161428}",20,9,-33.033161034142196,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
500,False,"{'a': 0.6, 'e': 0.6911124004758787}",20,0,-50.92798958891555,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
501,False,"{'a': 0.6, 'e': 0.6900897787437715}",25,0,-139.04122345708078,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
502,False,"{'a': 0.6, 'e': 0.6890645805868532}",20,0,-62.65541446058761,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
503,False,"{'a': 0.6, 'e': 0.6880368056260237}",20,4,-36.03700259074044,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 1}",1
504,False,"{'a': 0.6, 'e': 0.6870064535364744}",20,12,9.139245026462357,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.6, 'e': 0.6859735240481134}",25,0,-60.02832699030013,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
506,False,"{'a': 0.6, 'e': 0.6849380169459927}",30,4,-123.65380714744437,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 3}",1
507,False,"{'a': 0.6, 'e': 0.6838999320707346}",25,0,-46.84421683166458,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
508,False,"{'a': 0.6, 'e': 0.6828592693189617}",35,0,-76.78149142495592,"{0: 29, 1: 2, 2: 2, 3: 0, 4: 2}",0
509,False,"{'a': 0.6, 'e': 0.6818160286437261}",20,0,-55.9094112287022,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
510,False,"{'a': 0.6, 'e': 0.680770210054941}",25,0,-154.6067379655769,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
511,False,"{'a': 0.6, 'e': 0.6797218136198117}",25,15,3.3518138252210905,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
512,False,"{'a': 0.6, 'e': 0.6786708394632702}",20,0,-84.89957109294201,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
513,False,"{'a': 0.6, 'e': 0.677617287768409}",25,7,-102.62038232708888,"{0: 8, 1: 5, 2: 3, 3: 1, 4: 1}",1
514,False,"{'a': 0.6, 'e': 0.6765611587769156}",25,0,-125.55113393345445,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
515,False,"{'a': 0.6, 'e': 0.6755024527895098}",25,16,-6.103115059107631,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
516,False,"{'a': 0.6, 'e': 0.6744411701663809}",20,5,-19.638711947188924,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
517,False,"{'a': 0.6, 'e': 0.6733773113276257}",20,0,-75.64419088281295,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
518,False,"{'a': 0.6, 'e': 0.6723108767536876}",20,0,-37.204404048751854,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
519,False,"{'a': 0.6, 'e': 0.6712418669857979}",20,11,12.709146245510967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.6, 'e': 0.6701702826264153}",20,0,-67.7759637697113,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
521,False,"{'a': 0.6, 'e': 0.6690961243396697}",20,0,-40.19332702835815,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
522,False,"{'a': 0.6, 'e': 0.6680193928518037}",25,3,-50.573416303965516,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
523,False,"{'a': 0.6, 'e': 0.666940088951617}",25,0,-74.76087395298211,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
524,False,"{'a': 0.6, 'e': 0.6658582134909116}",20,3,19.072341832634915,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.6, 'e': 0.664773767384936}",20,0,-36.6324226861466,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
526,False,"{'a': 0.6, 'e': 0.6636867516128326}",20,12,-5.886851875122542,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.6, 'e': 0.6625971672180841}",25,0,-78.41204880992696,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
528,False,"{'a': 0.6, 'e': 0.6615050153089612}",25,11,-6.3829620155552185,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
529,False,"{'a': 0.6, 'e': 0.6604102970589718}",25,0,-14.124439377291804,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
530,False,"{'a': 0.6, 'e': 0.659313013707309}",25,5,-168.18260998684303,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",1
531,False,"{'a': 0.6, 'e': 0.6582131665593022}",25,0,-163.03883741619865,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
532,False,"{'a': 0.6, 'e': 0.6571107569868669}",20,0,-6.596271442495895,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
533,False,"{'a': 0.6, 'e': 0.6560057864289559}",20,0,-112.75389478034978,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
534,False,"{'a': 0.6, 'e': 0.6548982563920113}",25,15,11.582779886504909,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.6, 'e': 0.6537881684504163}",20,0,-21.51226187385479,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
536,False,"{'a': 0.6, 'e': 0.652675524246949}",20,1,-82.9181177086155,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 1}",1
537,False,"{'a': 0.6, 'e': 0.6515603254932345}",25,0,-116.05449655649473,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
538,False,"{'a': 0.6, 'e': 0.6504425739702}",20,8,-25.623662570456037,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
539,False,"{'a': 0.6, 'e': 0.6493222715285283}",20,0,-26.147989987584843,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
540,False,"{'a': 0.6, 'e': 0.6481994200891129}",20,0,-56.33857287288828,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
541,False,"{'a': 0.6, 'e': 0.6470740216435131}",20,0,-103.84455433141049,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
542,False,"{'a': 0.6, 'e': 0.6459460782544096}",20,0,-93.75738095572461,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
543,False,"{'a': 0.6, 'e': 0.6448155920560608}",35,8,-34.72280825544141,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 0}",1
544,False,"{'a': 0.6, 'e': 0.643682565254758}",25,3,-87.5096159040649,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 2}",1
545,False,"{'a': 0.6, 'e': 0.6425470001292831}",30,14,-51.23211245700227,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
546,False,"{'a': 0.6, 'e': 0.6414088990313647}",30,0,-203.33620599506855,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
547,False,"{'a': 0.6, 'e': 0.6402682643861352}",20,0,-11.641274147807634,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
548,False,"{'a': 0.6, 'e': 0.6391250986925883}",20,3,-43.34093479218518,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
549,False,"{'a': 0.6, 'e': 0.6379794045240361}",25,0,-75.14213101961158,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
550,False,"{'a': 0.6, 'e': 0.6368311845285669}",30,0,-164.13001205140137,"{0: 15, 1: 1, 2: 12, 3: 1, 4: 1}",0
551,False,"{'a': 0.6, 'e': 0.6356804414295024}",25,9,-42.96345304730246,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
